Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature,Feature Secondary Name
ENSG00000213906,LTB4R2,Gene Expression,0.00480115269333107,0.31708695628957484,0.39497566585170524,66,0.014977970672076901,64,
ENSG00000186910,SERPINA11,Gene Expression,0.004796790984219377,0.3109303657802456,0.3876825461620359,24,0.005523012947262804,24,
ENSG00000181322,NME9,Gene Expression,0.004790379409627393,0.3140513959258433,0.3914383592308814,33,0.008053709481847415,32,
ENSG00000100197,CYP2D6,Gene Expression,0.0047863881115534366,0.3164042645559739,0.39420715517561683,44,0.010578179253767346,44,
ENSG00000166831,RBPMS2,Gene Expression,0.004775522886944941,0.31950574281177335,0.3978784139444509,67,0.016096275438471353,65,
ENSG00000174326,SLC16A11,Gene Expression,0.004758605355603332,0.3200985621872017,0.3985338959845085,53,0.012400504761105675,53,
ENSG00000188522,FAM83G,Gene Expression,0.004755135048503765,0.32356858569268887,0.40274271835232506,141,0.03305923735889023,134,
ENSG00000206150,RNASE13,Gene Expression,0.004745785491350853,0.31706293586774725,0.39497309022588856,38,0.008944003247350571,34,
ENSG00000100053,CRYBB3,Gene Expression,0.004740681624651553,0.3151092650678342,0.39267529416127395,27,0.0067644942931487624,27,
ENSG00000166546,BEAN1,Gene Expression,0.004734977783322643,0.3216119615743902,0.40036272141745166,44,0.010604472524785243,44,
ENSG00000179600,GPHB5,Gene Expression,0.004723459698681629,0.2999112630395857,0.3745923946274367,12,0.0026553952465134907,11,
ENSG00000130962,PRRG1,Gene Expression,0.004714772248135954,0.3276602176542691,0.4076381299983135,161,0.040943345300147205,156,
ENSG00000141431,ASXL3,Gene Expression,0.004710007800269999,0.31970887404386406,0.3981038176896119,25,0.0061749002382980025,25,
ENSG00000214688,C10orf105,Gene Expression,0.004709023725700378,0.31272752806422677,0.3898422839971986,17,0.0038356270400760318,16,
ENSG00000116329,OPRD1,Gene Expression,0.004699538765192187,0.3144284742809518,0.3918812073471103,20,0.0043962442872370975,18,
ENSG00000169126,ARMC4,Gene Expression,0.0046933119491845594,0.32574263583806484,0.4053926474371213,45,0.01099468545700976,45,
ENSG00000125409,TEKT3,Gene Expression,0.004688494541124862,0.3258575786397322,0.40547960127851596,43,0.009858112000014324,42,
ENSG00000183346,CABCOCO1,Gene Expression,0.00467506107170553,0.32327252411073415,0.40240205159819625,26,0.006326712998510343,26,
ENSG00000198185,ZNF334,Gene Expression,0.004673453024465153,0.33096999372646163,0.41169884728474127,110,0.026743472099459327,105,
ENSG00000181733,OR2Z1,Gene Expression,0.004658440418737987,0.3123992821100481,0.38948706837530217,12,0.002902232832378432,12,
ENSG00000029559,IBSP,Gene Expression,0.004648660362942053,0.32688696705238707,0.4067323866671195,30,0.006963277193293388,29,
ENSG00000146250,PRSS35,Gene Expression,0.004644186772102623,0.2876786027213454,0.3598632705390006,6,0.0017860101491278745,6,
ENSG00000144035,NAT8,Gene Expression,0.004641714227315207,0.3205659378245982,0.3990881783379581,16,0.003513314341201921,16,
ENSG00000183773,AIFM3,Gene Expression,0.0046293869147893026,0.33521139240228726,0.41674429049902934,93,0.02218689954033553,93,
ENSG00000125878,TCF15,Gene Expression,0.004623700183892784,0.32580034899847066,0.40543642821832093,24,0.005919856488189193,24,
ENSG00000109743,BST1,Gene Expression,0.00461945843825223,0.33802966077575936,0.42001586026778054,326,0.07964180658924197,311,
ENSG00000179292,TMEM151A,Gene Expression,0.0046154603991708535,0.3059385701608799,0.3818025077571305,8,0.0019456353008179283,8,
ENSG00000168309,FAM107A,Gene Expression,0.0045991996161107015,0.3357358987516692,0.41730986461761876,66,0.01754147473715789,63,
ENSG00000124749,COL21A1,Gene Expression,0.00459555459887646,0.3342758664141785,0.4156099363225692,36,0.008416443882907347,36,
ENSG00000135643,KCNMB4,Gene Expression,0.00458994298566779,0.3394933922321739,0.42171811053861313,116,0.028950907787499043,114,
ENSG00000125657,TNFSF9,Gene Expression,0.004582426364120665,0.3379398092609076,0.419933216950221,64,0.015565518726345701,63,
ENSG00000159409,CELF3,Gene Expression,0.004579116328138385,0.3341214840197533,0.41544669941143064,29,0.006554197263478021,29,
ENSG00000225973,PIGBOS1,Gene Expression,0.004567561951239368,0.343391414260692,0.4263835973346011,415,0.09761249304215792,384,
ENSG00000155093,PTPRN2,Gene Expression,0.004563763810104409,0.3398525198084712,0.42213507327538924,57,0.013814561836961977,57,
ENSG00000157890,MEGF11,Gene Expression,0.004563694140944912,0.3326586156526743,0.41368494697421315,25,0.005731975508729854,25,
ENSG00000120075,HOXB5,Gene Expression,0.00455266566256859,0.3382479158011591,0.4202580278360924,36,0.009325103993693445,36,
ENSG00000133665,DYDC2,Gene Expression,0.004546513706245222,0.32514250573555037,0.4046737661312965,17,0.004283568647361696,15,
ENSG00000196972,SMIM10L2B,Gene Expression,0.004541628143574337,0.33932915264204766,0.42154319646038263,35,0.007887988960901692,35,
ENSG00000146039,SLC17A4,Gene Expression,0.004526517926184237,0.3062947055371197,0.3822204426427977,7,0.0019951474889895794,7,
ENSG00000161180,CCDC116,Gene Expression,0.004525100492634751,0.33537772529938126,0.41692227137334814,21,0.005133552638730319,21,
ENSG00000268182,SMIM17,Gene Expression,0.00451811371189549,0.3418631404142136,0.42451526139364565,49,0.011379735218481435,48,
ENSG00000186510,CLCNKA,Gene Expression,0.004512021552024683,0.34084506084199795,0.42330947295293897,28,0.005931846179447147,28,
ENSG00000186188,FFAR4,Gene Expression,0.004506986080020863,0.33628188945932136,0.4179596404498556,19,0.004646742809289526,19,
ENSG00000152433,ZNF547,Gene Expression,0.004497224094927335,0.34950481567275427,0.43356210480620627,151,0.0361648304252434,149,
ENSG00000164619,BMPER,Gene Expression,0.004495646734065041,0.34466772512224786,0.4279032519578406,51,0.013821996824339804,48,
ENSG00000118473,SGIP1,Gene Expression,0.004494196538691531,0.34951004713812894,0.43356210480620627,133,0.03478237222413106,131,
ENSG00000176136,MC5R,Gene Expression,0.004492314674851301,0.3177458512707365,0.3957690104578118,8,0.0018703924681258307,8,
ENSG00000204099,NEU4,Gene Expression,0.004482779687203205,0.3463807959416849,0.4299174448525659,45,0.010571450995338204,45,
ENSG00000168811,IL12A,Gene Expression,0.004480576423678352,0.3500416762546845,0.4341617150954284,94,0.022021789561029705,93,
ENSG00000105737,GRIK5,Gene Expression,0.004476715622187892,0.3500801269561946,0.43417947502556375,85,0.020240126822950743,83,
ENSG00000126895,AVPR2,Gene Expression,0.004471282144209,0.34137125586464157,0.4239337131085471,21,0.005025319708623947,21,
ENSG00000127129,EDN2,Gene Expression,0.00446955338979526,0.34438235331987155,0.42758452149134835,27,0.006086372563895349,27,
ENSG00000133433,GSTT2B,Gene Expression,0.0044601749429573736,0.35051663406909905,0.43466091944112134,59,0.014344568554487775,58,
ENSG00000175311,ANKS4B,Gene Expression,0.004451750808260181,0.30052856997537125,0.3753373615852339,5,0.001285570207593691,5,
ENSG00000169218,RSPO1,Gene Expression,0.004446180190883417,0.34732070909881174,0.4310543007591792,28,0.00697473873964559,28,
ENSG00000149050,ZNF214,Gene Expression,0.004445168833032063,0.35197033452107984,0.4364034359246963,67,0.016098102737677995,62,
ENSG00000006047,YBX2,Gene Expression,0.004440765922822547,0.3497597154354941,0.4338419028000972,34,0.007892734585080548,34,
ENSG00000284638,AC005551.1,Gene Expression,0.004429131013675932,0.3272487102131274,0.4071543319379426,9,0.0020704400585692287,9,
ENSG00000102104,RS1,Gene Expression,0.00441845889746273,0.3307745865102214,0.4114842259898986,11,0.002209481091048163,10,
ENSG00000188958,UTS2B,Gene Expression,0.004403667595687907,0.3589705764336215,0.44466908835443464,145,0.035006715193494256,142,
ENSG00000123405,NFE2,Gene Expression,0.00439718018732609,0.35204187051654756,0.43646205446070313,29,0.006683070239468682,28,
ENSG00000105290,APLP1,Gene Expression,0.004396570526832083,0.35275858905534085,0.43732050811573714,36,0.008369930957797818,33,
ENSG00000189320,FAM180A,Gene Expression,0.004396326126978549,0.35797678048025805,0.4435450887955928,82,0.023584740130762755,80,
ENSG00000177519,RPRM,Gene Expression,0.0043922003190249555,0.3480217160204311,0.43183494583721355,23,0.0054671086543392365,23,
ENSG00000155719,OTOA,Gene Expression,0.00439075066893082,0.3457103493797824,0.4291149090059362,16,0.003845451916150237,16,
ENSG00000168874,ATOH8,Gene Expression,0.004388418087140949,0.3560729583846789,0.44133815563909773,47,0.011866811076542777,47,
ENSG00000125872,LRRN4,Gene Expression,0.004384462317267097,0.3322793042382042,0.41324180838140384,9,0.002315570487273853,9,
ENSG00000198128,OR2L3,Gene Expression,0.0043814912362521875,0.357914426659411,0.4434983722077219,49,0.011026900671676512,49,
ENSG00000214415,GNAT3,Gene Expression,0.00437748869073202,0.3081462739164733,0.3844509923240544,5,0.0010678859104590677,5,
ENSG00000143199,ADCY10,Gene Expression,0.004372658985504539,0.35987960267520935,0.4457185799774466,60,0.014007416515633045,60,
ENSG00000197465,GYPE,Gene Expression,0.00435834054542648,0.36020986303891656,0.4460969063736362,51,0.01176212250353728,51,
ENSG00000138944,SHISAL1,Gene Expression,0.004348524710859889,0.3618792576061711,0.44804098560764044,71,0.018052361901107643,69,
ENSG00000075035,WSCD2,Gene Expression,0.004341751819327881,0.3536730893444129,0.43842401980740503,19,0.004507576394081369,19,
ENSG00000127377,CRYGN,Gene Expression,0.004324841233702497,0.3584827355179474,0.44414139770272065,28,0.006732247735151523,27,
ENSG00000135333,EPHA7,Gene Expression,0.004313718419955511,0.3476934641435796,0.4314871573231676,14,0.0033459432840690587,13,
ENSG00000180347,ITPRID1,Gene Expression,0.004311397115735658,0.2994177358670371,0.37400193722019803,4,0.0009640324738431595,4,
ENSG00000143194,MAEL,Gene Expression,0.004307296476206981,0.3568478179457957,0.4422680953696188,19,0.004337734190767143,19,
ENSG00000197849,OR8G1,Gene Expression,0.004302491958802294,0.35866891116802524,0.4443414618009441,20,0.004813216291407963,20,
ENSG00000139200,PIANP,Gene Expression,0.004297073207054602,0.35046534417319997,0.434627272702248,12,0.0025580187497222006,12,
ENSG00000278685,IQCA1L,Gene Expression,0.004292740744608368,0.344836740030281,0.4280600680712581,11,0.0027874743860100094,10,
ENSG00000197653,DNAH10,Gene Expression,0.004290470796319863,0.36445288766760897,0.451072185108043,31,0.007360348948608747,31,
ENSG00000137273,FOXF2,Gene Expression,0.004289404303716276,0.36459210578984136,0.45121345215097164,35,0.009213110157430093,35,
ENSG00000111344,RASAL1,Gene Expression,0.004280740274566948,0.36905600603204514,0.45651809285173983,56,0.012912743422729758,55,
ENSG00000180708,OR10K2,Gene Expression,0.004278630269518285,0.3404679613636383,0.4228703272714746,8,0.0018956195892048805,8,
ENSG00000174939,ASPHD1,Gene Expression,0.004276573748844211,0.3619121725197203,0.4480509053860048,24,0.005979575207071755,24,
ENSG00000284042,TAF11L6,Gene Expression,0.004256558821495011,0.3669267744955742,0.4540091140034641,29,0.007122344836601403,29,
ENSG00000175018,TEX36,Gene Expression,0.0042499268848819865,0.3066047324248067,0.38258078547660185,4,0.0010336845621144713,4,
ENSG00000181803,OR6S1,Gene Expression,0.004228218032809174,0.3706981860896037,0.45851792686127796,33,0.007927096890099728,31,
ENSG00000149922,TBX6,Gene Expression,0.004218040167287593,0.3773235346684003,0.4664883553737276,82,0.01965296092271317,82,
ENSG00000237524,TEX51,Gene Expression,0.0042168424317069785,0.33317017378743663,0.4142924712684747,6,0.0014482246043752405,6,
ENSG00000164708,PGAM2,Gene Expression,0.004207151673113174,0.3756737156799783,0.46451250721697274,43,0.0100349607619653,43,
ENSG00000121381,TAS2R9,Gene Expression,0.004196888613583869,0.37638542511098594,0.46536053934832733,43,0.010003789238158112,42,
ENSG00000179674,ARL14,Gene Expression,0.004190567968879136,0.37771113839024006,0.4669033872839024,54,0.013220360147687543,52,
ENSG00000196353,CPNE4,Gene Expression,0.004186134712614265,0.35898279837417535,0.44466908835443464,11,0.0025256675542414536,11,
ENSG00000188897,AC099489.1,Gene Expression,0.00417746805186052,0.3829876948337687,0.47319836598332415,147,0.0344462539791821,146,
ENSG00000205358,MT1H,Gene Expression,0.004149792117332173,0.3321994739149634,0.41317108631812677,5,0.0011246416748728386,5,
ENSG00000160181,TFF2,Gene Expression,0.004140231995111511,0.37792728188172386,0.4671384759285501,23,0.005000534036100729,23,
ENSG00000137225,CAPN11,Gene Expression,0.0041397359918014034,0.3841427700942035,0.47459292175615664,63,0.015126872558783573,60,
ENSG00000148942,SLC5A12,Gene Expression,0.004134106991728672,0.3633497454443564,0.4497687389084871,10,0.002108546096617463,10,
ENSG00000173868,PHOSPHO1,Gene Expression,0.004121434327557718,0.3687470851978789,0.45616732376789315,12,0.0027946061318415987,12,
ENSG00000103175,WFDC1,Gene Expression,0.004111743364152521,0.3844505377861842,0.4749405435216305,45,0.011661167594838059,42,
ENSG00000160161,CILP2,Gene Expression,0.0041104399339668965,0.38883925123906504,0.48016443433721745,97,0.024041129595753195,93,
ENSG00000133124,IRS4,Gene Expression,0.004074826225810447,0.33677805856526666,0.4185474082825363,5,0.001035622025418896,5,
ENSG00000090539,CHRD,Gene Expression,0.0040705294578514215,0.3940200007799397,0.48616155904763925,121,0.03159904724909567,116,
ENSG00000204682,MIR1915HG,Gene Expression,0.0040638016017859975,0.388676071261139,0.4799958730270034,38,0.009219885969063977,38,
ENSG00000196296,ATP2A1,Gene Expression,0.004057581383368997,0.39316546006043307,0.4852070071614865,61,0.014247054792915386,59,
ENSG00000147697,GSDMC,Gene Expression,0.004050310325489564,0.39422588722509344,0.4863822370536845,63,0.015862537741944138,62,
ENSG00000148482,SLC39A12,Gene Expression,0.0040402217134576915,0.3605645006138163,0.4465053682320726,7,0.0015980554995546634,7,
ENSG00000169344,UMOD,Gene Expression,0.004034319198736416,0.3935199936690137,0.4855868484517115,45,0.010114322280753207,42,
ENSG00000182901,RGS7,Gene Expression,0.004022193849924559,0.3946784475049485,0.48687381745005376,44,0.011050020234426583,44,
ENSG00000157087,ATP2B2,Gene Expression,0.004020257985207667,0.34892145576611866,0.43292151107813304,7,0.0018374085414769093,7,
ENSG00000153993,SEMA3D,Gene Expression,0.004018739753580599,0.39699733828437545,0.4896672455208393,57,0.014379379437768071,57,
ENSG00000137463,MGARP,Gene Expression,0.004003424790937426,0.39214876376408503,0.48401869778715906,26,0.006829658522600572,25,
ENSG00000183671,GPR1,Gene Expression,0.004000502889768786,0.3955342466767433,0.4878960761146281,30,0.007364036856744449,30,
ENSG00000112276,BVES,Gene Expression,0.003993221185654819,0.4019443846064412,0.4955991891337096,90,0.021269002394921948,88,
ENSG00000183439,TRIM61,Gene Expression,0.003978423246845109,0.401637061093842,0.4952541980125012,61,0.014942366704500526,60,
ENSG00000244607,CCDC13,Gene Expression,0.00397468289076936,0.40538048776326674,0.4996989405204642,174,0.04084450043617928,168,
ENSG00000116785,CFHR3,Gene Expression,0.003968760129992199,0.40261412051987344,0.4963909584316839,56,0.013659304419650613,56,
ENSG00000136531,SCN2A,Gene Expression,0.0039618244359676605,0.40151720596198825,0.49514034062152795,42,0.009960966730157126,40,
ENSG00000102230,PCYT1B,Gene Expression,0.003954530439856166,0.38054968378150766,0.47034759295163053,9,0.0020575692220336614,9,
ENSG00000221864,KRTAP12-2,Gene Expression,0.0039437591362208625,0.3899979913572944,0.48149618201471495,14,0.003936735019711594,14,
ENSG00000226430,USP17L7,Gene Expression,0.003927918904689718,0.38157107656928835,0.47157760747593325,9,0.002305708092774481,9,
ENSG00000180988,OR52N2,Gene Expression,0.0039248313421555645,0.3889537720593421,0.4802728890873436,11,0.0024335468323738595,11,
ENSG00000157399,ARSE,Gene Expression,0.00392119587683836,0.389974856786796,0.48149618201471495,21,0.006569371990191472,20,
ENSG00000183775,KCTD16,Gene Expression,0.003919037412313969,0.39985532752733466,0.49312475514920867,22,0.005617697287823963,21,
ENSG00000196350,ZNF729,Gene Expression,0.003911272799378303,0.40909196142335214,0.5041012649769845,51,0.012008479473913598,51,
ENSG00000086289,EPDR1,Gene Expression,0.0038929791863434216,0.4146139425831916,0.5106958345284305,181,0.04714927514156291,179,
ENSG00000204897,KRT25,Gene Expression,0.003889417135204906,0.38265106525998016,0.47281491423374516,8,0.0019868036005901784,8,
ENSG00000120645,IQSEC3,Gene Expression,0.003876721230338928,0.4149848071818716,0.5110826648515459,86,0.020850941333926853,86,
ENSG00000180383,DEFB124,Gene Expression,0.003873389361997046,0.40848737843106075,0.5034252286274159,28,0.006882229643167816,28,
ENSG00000205177,C11orf91,Gene Expression,0.003865901925411481,0.41089573250236544,0.5062199410560503,31,0.007412443760383606,31,
ENSG00000105227,PRX,Gene Expression,0.0038650115429113598,0.41641123912679756,0.5127341236223202,105,0.026095739351846323,104,
ENSG00000249581,CLRN2,Gene Expression,0.0038628969139835275,0.39095642902642624,0.4826132467268241,9,0.0020209703282858425,9,
ENSG00000086991,NOX4,Gene Expression,0.00383921282587006,0.415047833296291,0.511125298882058,35,0.008787120349087484,35,
ENSG00000143786,CNIH3,Gene Expression,0.003820504944802248,0.4222788534856008,0.5197811542664658,133,0.033195435805819844,132,
ENSG00000152402,GUCY1A2,Gene Expression,0.003817662850053203,0.4225437476101037,0.5200716313449847,164,0.04040603385854414,151,
ENSG00000106013,ANKRD7,Gene Expression,0.0038163975803797608,0.41686563745127314,0.5132585060578462,33,0.007653287070609169,32,
ENSG00000087903,RFX2,Gene Expression,0.003814853021331776,0.42315171975323596,0.5207486827496731,146,0.0334368986713871,142,
ENSG00000253457,SMIM18,Gene Expression,0.0038103148498258555,0.3511877857793375,0.435463173104193,4,0.000948974443484559,4,
ENSG00000120903,CHRNA2,Gene Expression,0.003781658378172252,0.3865600209459683,0.47751375879573377,8,0.0020682875211450193,8,
ENSG00000196460,RFX8,Gene Expression,0.0037794906681454287,0.42713590034888416,0.525256586636397,134,0.03242589762623062,134,
ENSG00000112852,PCDHB2,Gene Expression,0.0037372488097210765,0.4300131364312483,0.5285780112503258,68,0.016295608102835722,66,
ENSG00000174343,CHRNA9,Gene Expression,0.0037329693555299623,0.4252736481730506,0.5230737953192184,29,0.006811650497253179,29,
ENSG00000171847,FAM90A1,Gene Expression,0.0037208289839986107,0.42987800006571275,0.5284480033603651,42,0.01029924178717738,42,
ENSG00000147655,RSPO2,Gene Expression,0.003716946362611221,0.4265219791068642,0.5245374879077718,28,0.006376809684733296,27,
ENSG00000189409,MMP23B,Gene Expression,0.0036663192554663637,0.44005776061654256,0.5402974770719826,135,0.03372899707460416,132,
ENSG00000272804,KRTAP10-7,Gene Expression,0.0036490045381023465,0.41613541671664867,0.5124295679670072,10,0.0023105465374109774,10,
ENSG00000203943,SAMD13,Gene Expression,0.0036424613639719603,0.438675458410303,0.5387105895650925,42,0.010172311754255684,41,
ENSG00000213973,ZNF99,Gene Expression,0.0036395342047278157,0.4199377050696791,0.5169701806098984,13,0.0031473595931636065,13,
ENSG00000196778,OR52K1,Gene Expression,0.003636950035920252,0.43339185488949683,0.5325492591976387,21,0.005049882050668881,21,
ENSG00000250120,PCDHA10,Gene Expression,0.0036277387688427145,0.4304624042773586,0.5290941096979257,18,0.004759900245499912,18,
ENSG00000146926,ASB10,Gene Expression,0.00362519762006629,0.42333269691898634,0.5208964052680392,11,0.0026165964347599777,11,
ENSG00000134901,POGLUT2,Gene Expression,0.00362026707030588,0.4458885041562528,0.5470830582910052,167,0.04181884442336854,164,
ENSG00000198870,STKLD1,Gene Expression,0.003619276941404545,0.44605696751883217,0.5472524350220818,165,0.039055894760329786,161,
ENSG00000155754,C2CD6,Gene Expression,0.0036037936074381034,0.44509569368474344,0.5462593261102254,57,0.013381879847293656,57,
ENSG00000146966,DENND2A,Gene Expression,0.003601321023778647,0.4453135399741588,0.5464894080359501,68,0.01731053798698698,64,
ENSG00000166963,MAP1A,Gene Expression,0.003597476005821339,0.4483331629628933,0.5498950349736434,162,0.04021058690761021,154,
ENSG00000186567,CEACAM19,Gene Expression,0.003596608600550244,0.44678464789410954,0.5480704564608181,85,0.0202593683195029,83,
ENSG00000177791,MYOZ1,Gene Expression,0.00359530780867893,0.43427707239267277,0.5335641277307408,16,0.004005681630263013,16,
ENSG00000147434,CHRNA6,Gene Expression,0.0035899749719186256,0.4494117365218089,0.5511427962306854,163,0.037673266293911135,155,
ENSG00000175344,CHRNA7,Gene Expression,0.0035862147404893924,0.44266328003925626,0.5433852585431056,27,0.006091604052003147,27,
ENSG00000108242,CYP2C18,Gene Expression,0.0035798001154082656,0.39960044758236224,0.49284420433931053,5,0.0012518663647566514,5,
ENSG00000111339,ART4,Gene Expression,0.0035708903804981883,0.4495783922035326,0.5513095987272327,70,0.01706698835436433,70,
ENSG00000146700,SSC4D,Gene Expression,0.003565386266619141,0.4508773411272251,0.5526011663188716,80,0.01865838715732797,79,
ENSG00000196240,OR2T2,Gene Expression,0.003555555387693293,0.4123761890823934,0.5080090649757222,6,0.0013647908921510302,6,
ENSG00000164638,SLC29A4,Gene Expression,0.0035533304737755556,0.44997951492698407,0.5516886836501735,57,0.013707795403495593,55,
ENSG00000206559,ZCWPW2,Gene Expression,0.003530487421224679,0.45660836725615583,0.5592823026531932,189,0.045348122858823704,177,
ENSG00000177994,C2orf73,Gene Expression,0.00353040511300831,0.4498231595385307,0.5515345704250542,32,0.007456739388350778,31,
ENSG00000214575,CPEB1,Gene Expression,0.003496142673548665,0.45896978220998763,0.5619451732917385,80,0.018710186081605264,78,
ENSG00000144908,ALDH1L1,Gene Expression,0.003493349835757868,0.4489745799227589,0.5506442155398963,21,0.005579245698030815,20,
ENSG00000249158,PCDHA11,Gene Expression,0.0034917451387583122,0.45737398759897285,0.5601438149125805,54,0.012823873146798863,52,
ENSG00000167749,KLK4,Gene Expression,0.003477313023508648,0.45073605909612624,0.552500986597198,23,0.006150222753424359,22,
ENSG00000167117,ANKRD40CL,Gene Expression,0.0034748550071575066,0.43932255921319996,0.5394316170998358,10,0.002291995706032558,10,
ENSG00000227868,TEX46,Gene Expression,0.0034730269908690528,0.45842423996288106,0.5613154297953012,40,0.009191943826210603,39,
ENSG00000213471,TTLL13P,Gene Expression,0.0034597606523905206,0.4607616456829451,0.5639471788522141,43,0.009794987311513542,42,
ENSG00000138669,PRKG2,Gene Expression,0.003454081427232985,0.4643544005576259,0.568074003864337,96,0.02326439335871339,92,
ENSG00000172803,SNX32,Gene Expression,0.0034410057305898517,0.45702752508072764,0.5597576059395815,23,0.005317172352391434,23,
ENSG00000188158,NHS,Gene Expression,0.003429059803394816,0.46873200910560997,0.5728451506472039,163,0.03955373543969199,159,
ENSG00000173585,CCR9,Gene Expression,0.0034273288906574557,0.45051329274120944,0.552267845131828,13,0.0030752473998080965,13,
ENSG00000100373,UPK3A,Gene Expression,0.00341556984002971,0.46633000492721166,0.5702969989566608,44,0.009737970725492673,43,
ENSG00000105255,FSD1,Gene Expression,0.0034154017446179235,0.4679268110563899,0.5719776604746631,67,0.01567616233496884,64,
ENSG00000116985,BMP8B,Gene Expression,0.003401320513502278,0.47125399077878205,0.5756535950907629,99,0.02411905695665614,98,
ENSG00000179520,SLC17A8,Gene Expression,0.003397612196735261,0.45021432531490246,0.5519389575542195,10,0.0021145094343663785,10,
ENSG00000248485,PCP4L1,Gene Expression,0.00339701582068818,0.46064066013716465,0.5638374554179105,18,0.004260460937666131,18,
ENSG00000106689,LHX2,Gene Expression,0.003396370510597505,0.4678040341114582,0.5718664344159096,37,0.009380155718622833,37,
ENSG00000280314,OR8K3,Gene Expression,0.0033934690908739864,0.42335861128471186,0.5208964052680392,5,0.0010309000866275582,5,
ENSG00000146147,MLIP,Gene Expression,0.0033913426449063886,0.4443430920815745,0.5453728707777944,8,0.001715010061693941,8,
ENSG00000163623,NKX6-1,Gene Expression,0.0033786553130014606,0.4657320215760343,0.5696818636342382,22,0.005333606108636594,22,
ENSG00000171505,OR1N1,Gene Expression,0.003377371152309084,0.42380903348189025,0.5213792909679432,5,0.0011544687108756735,5,
ENSG00000187545,PRAMEF10,Gene Expression,0.0033770699623056726,0.4385374637455004,0.5385778872156344,7,0.001531234001442443,7,
ENSG00000140932,CMTM2,Gene Expression,0.003372948983706588,0.47005610787574237,0.5743853227995352,35,0.00818984250092443,34,
ENSG00000187144,SPATA21,Gene Expression,0.0033676703402078425,0.46661593583299465,0.5705691122405355,22,0.0051819035445553364,22,
ENSG00000176919,C8G,Gene Expression,0.0033489010643627244,0.47571130048296206,0.5807829082099106,54,0.012266838146221854,54,
ENSG00000170236,USP50,Gene Expression,0.003345690806542953,0.4782385376736138,0.5837099090851136,112,0.026648061618191166,109,
ENSG00000184611,KCNH7,Gene Expression,0.003342132298161468,0.45803399080674767,0.5608757614234672,11,0.0026238227200885947,11,
ENSG00000080644,CHRNA3,Gene Expression,0.0033352477991697854,0.4579590821732582,0.5608222029989969,11,0.0023209990737808155,11,
ENSG00000075891,PAX2,Gene Expression,0.00333473424497482,0.46019264868617316,0.563327400677754,11,0.0024814236525027445,11,
ENSG00000076356,PLXNA2,Gene Expression,0.0033251964461569255,0.48176464092043414,0.5876150375866348,216,0.05304386740902947,211,
ENSG00000150269,OR5M9,Gene Expression,0.003317447464113803,0.4387080242739254,0.5387138119530758,6,0.0015142630040910843,6,
ENSG00000197181,PIWIL2,Gene Expression,0.003312872554146119,0.4817973504870119,0.5876150982892027,97,0.02367960462809178,95,
ENSG00000135917,SLC19A3,Gene Expression,0.0033055993221392517,0.4753758349784185,0.5804127322836391,24,0.006253854213102765,24,
ENSG00000182103,FAM181B,Gene Expression,0.003304459686880861,0.4720689991723037,0.5765708664115191,18,0.004364161032907595,18,
ENSG00000180934,OR56A1,Gene Expression,0.003304297694634742,0.4610101064030361,0.564212899422041,10,0.0023859395534950754,10,
ENSG00000253873,PCDHGA11,Gene Expression,0.0032927069400172995,0.4791274141038009,0.5846905767975257,34,0.00809404902474433,33,
ENSG00000154645,CHODL,Gene Expression,0.003270729593630109,0.48532969680877036,0.5916425167683038,70,0.0173259254501695,65,
ENSG00000171714,ANO5,Gene Expression,0.003268534709794158,0.4870001997968676,0.5935180921726778,79,0.019601078016175024,79,
ENSG00000178789,CD300LB,Gene Expression,0.0032580407141889704,0.48868993165866215,0.5952951422073561,102,0.024841322281662647,99,
ENSG00000183066,WBP2NL,Gene Expression,0.003230116718986003,0.49316188147114737,0.6004580477383017,166,0.03963331495044217,159,
ENSG00000087495,PHACTR3,Gene Expression,0.003224208908296241,0.4639717111417738,0.5676444326712087,8,0.0018694458389889484,8,
ENSG00000173389,IQCF1,Gene Expression,0.0032232643025182817,0.46381904698553056,0.5674962457234727,8,0.001733089927654405,8,
ENSG00000283205,AL353572.3,Gene Expression,0.00322079497341032,0.47792194717968917,0.5834026510385351,13,0.003151871888176473,13,
ENSG00000181234,TMEM132C,Gene Expression,0.003211547962791535,0.48491520352304485,0.5912173437545993,26,0.006656610129633067,26,
ENSG00000197273,GUCA2A,Gene Expression,0.003201530346794206,0.47426320444318093,0.5791328610249566,10,0.0022755012880914883,10,
ENSG00000178342,KCNG2,Gene Expression,0.003196537738386296,0.48999205242423693,0.5968005014362896,27,0.00690229605887392,27,
ENSG00000146453,PNLDC1,Gene Expression,0.003195516609579681,0.49392432328172875,0.6013456776617176,53,0.012444737733037647,53,
ENSG00000203740,METTL11B,Gene Expression,0.003188927409531505,0.4593727542095598,0.5623620190337076,6,0.001470186702313285,6,
ENSG00000258405,ZNF578,Gene Expression,0.0031857480038973442,0.4920703644247859,0.5992101520629948,32,0.007547832957406078,31,
ENSG00000204740,MALRD1,Gene Expression,0.0031840866938482723,0.48549589605495136,0.5918050245135965,16,0.0037346456085891,16,
ENSG00000139209,SLC38A4,Gene Expression,0.003181420607171181,0.4457074420216629,0.5468981993353175,5,0.0013547824931729748,5,
